InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
565174,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-06-01 03:12:14,2.3,15477.0,Spain
C541502,22423,REGENCY CAKESTAND 3 TIER,-9,2025-05-16 12:00:30,14.02,13581.0,United Kingdom
555887,20725,LUNCH BAG RED RETROSPOT,6,2025-09-16 08:07:23,1.65,13661.0,United Kingdom
C551651,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-14,2025-02-26 00:33:49,0.55,17684.0,United Kingdom
565892,85099B,JUMBO BAG RED RETROSPOT,16,2025-03-29 11:28:57,2.08,12605.0,United Kingdom
542941,22423,REGENCY CAKESTAND 3 TIER,13,2025-08-08 03:28:33,12.75,14479.0,Netherlands
563879,POST,POSTAGE,16,2025-09-01 01:05:59,18.0,14635.0,United Kingdom
552278,20725,LUNCH BAG RED RETROSPOT,9,2025-02-13 05:04:11,1.48,13469.0,Spain
567696,20725,LUNCH BAG RED RETROSPOT,12,2025-07-05 04:40:25,1.65,16712.0,Spain
562900,85099B,JUMBO BAG RED RETROSPOT,6,2025-05-14 15:03:58,1.87,14922.0,Germany
547728,POST,POSTAGE,19,2025-07-03 19:01:56,18.0,16316.0,United Kingdom
564727,20725,LUNCH BAG RED RETROSPOT,4,2025-12-16 11:39:55,1.82,14322.0,United Kingdom
542372,85099B,JUMBO BAG RED RETROSPOT,18,2025-01-28 15:23:15,2.08,17380.0,United Kingdom
536141,POST,POSTAGE,15,2025-12-30 02:27:10,18.0,16377.0,EIRE
553231,POST,POSTAGE,19,2025-06-14 18:52:45,19.8,13999.0,United Kingdom
549243,20725,LUNCH BAG RED RETROSPOT,13,2025-10-09 12:02:24,1.48,17772.0,Netherlands
540275,20725,LUNCH BAG RED RETROSPOT,7,2025-06-04 10:16:56,1.82,17190.0,Germany
569798,85099B,JUMBO BAG RED RETROSPOT,6,2025-04-24 20:52:04,1.87,15550.0,United Kingdom
537328,85099B,JUMBO BAG RED RETROSPOT,4,2025-10-09 07:31:51,1.87,12098.0,France
556036,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-09-08 10:32:19,2.3,15546.0,United Kingdom
544874,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-02-22 22:13:30,0.55,16145.0,Spain
546070,85099B,JUMBO BAG RED RETROSPOT,16,2025-09-15 03:35:39,1.87,14189.0,United Kingdom
543177,85099B,JUMBO BAG RED RETROSPOT,14,2025-10-02 12:31:33,2.08,12863.0,Netherlands
549225,POST,POSTAGE,3,2025-05-22 13:52:19,16.2,15387.0,EIRE
558690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-12-04 16:48:16,2.3,16809.0,Spain
546967,20725,LUNCH BAG RED RETROSPOT,4,2025-08-22 22:18:18,1.65,13915.0,United Kingdom
560536,22423,REGENCY CAKESTAND 3 TIER,4,2025-05-02 08:15:09,11.48,14737.0,EIRE
551218,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-01-04 02:46:54,2.55,12006.0,United Kingdom
562697,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-09-04 09:34:46,2.3,16223.0,France
551112,85099B,JUMBO BAG RED RETROSPOT,2,2025-03-18 03:45:13,2.08,17196.0,United Kingdom
548429,85099B,JUMBO BAG RED RETROSPOT,12,2025-10-04 17:28:11,2.29,16658.0,United Kingdom
553233,22423,REGENCY CAKESTAND 3 TIER,19,2025-07-11 13:36:15,12.75,14576.0,United Kingdom
559343,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2025-06-20 18:10:42,0.5,12270.0,United Kingdom
551793,85099B,JUMBO BAG RED RETROSPOT,13,2025-03-01 08:09:35,2.08,14952.0,United Kingdom
566808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-09-17 22:54:37,2.55,17642.0,EIRE
553547,85099B,JUMBO BAG RED RETROSPOT,2,2025-03-02 21:29:36,2.08,12501.0,United Kingdom
546065,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-06-02 21:58:42,2.55,13283.0,France
536951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-11-02 17:06:22,2.8,17022.0,United Kingdom
549346,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-12-02 04:29:33,2.8,15409.0,France
537850,20725,LUNCH BAG RED RETROSPOT,5,2025-12-28 03:31:48,1.48,13022.0,EIRE
537216,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-12-16 22:58:05,0.55,12145.0,United Kingdom
548618,20725,LUNCH BAG RED RETROSPOT,10,2025-07-22 20:53:50,1.82,14463.0,France
545871,20725,LUNCH BAG RED RETROSPOT,14,2025-03-15 21:08:20,1.82,15569.0,Netherlands
566088,85099B,JUMBO BAG RED RETROSPOT,5,2025-11-03 15:24:54,2.08,17041.0,EIRE
560825,22423,REGENCY CAKESTAND 3 TIER,14,2025-10-20 20:33:34,12.75,17302.0,United Kingdom
562888,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-12-28 11:50:50,2.3,14746.0,United Kingdom
554545,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2025-08-26 03:53:29,0.55,14534.0,EIRE
539745,22423,REGENCY CAKESTAND 3 TIER,14,2025-02-21 06:09:25,11.48,17586.0,United Kingdom
564934,22423,REGENCY CAKESTAND 3 TIER,4,2025-07-03 20:26:17,12.75,16661.0,EIRE
552824,POST,POSTAGE,18,2025-06-13 15:35:34,18.0,13255.0,United Kingdom
550588,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-11-04 23:56:22,2.55,16087.0,EIRE
556555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-05-24 21:33:49,2.55,16291.0,United Kingdom
541566,POST,POSTAGE,11,2025-04-30 18:13:30,16.2,,United Kingdom
552360,22423,REGENCY CAKESTAND 3 TIER,8,2025-01-30 00:55:24,14.02,17867.0,Netherlands
556596,85099B,JUMBO BAG RED RETROSPOT,9,2025-11-01 04:26:31,2.29,,Spain
559717,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-10-03 09:00:12,2.3,15297.0,Spain
553005,85099B,JUMBO BAG RED RETROSPOT,11,2025-01-16 00:51:29,2.08,14962.0,Netherlands
569906,POST,POSTAGE,8,2025-06-08 22:27:20,18.0,16153.0,United Kingdom
569666,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-06-25 05:28:23,0.55,17409.0,United Kingdom
539280,85099B,JUMBO BAG RED RETROSPOT,8,2025-06-21 09:11:23,1.87,14359.0,United Kingdom
538817,22423,REGENCY CAKESTAND 3 TIER,19,2025-12-02 16:11:19,11.48,14307.0,United Kingdom
553528,85099B,JUMBO BAG RED RETROSPOT,19,2025-02-24 00:51:39,1.87,16508.0,United Kingdom
564146,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-04-22 15:16:18,0.61,17713.0,Netherlands
553420,22423,REGENCY CAKESTAND 3 TIER,15,2025-03-08 02:26:04,12.75,17453.0,United Kingdom
543380,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-03-31 21:39:31,2.55,16516.0,United Kingdom
555120,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-11-28 16:34:41,0.5,16218.0,United Kingdom
568066,20725,LUNCH BAG RED RETROSPOT,9,2025-12-10 08:03:24,1.82,16612.0,United Kingdom
541676,POST,POSTAGE,8,2025-01-17 16:48:10,18.0,17615.0,United Kingdom
551146,20725,LUNCH BAG RED RETROSPOT,6,2025-08-19 07:32:13,1.65,12063.0,Germany
557704,85099B,JUMBO BAG RED RETROSPOT,12,2025-03-26 02:45:39,2.08,15531.0,United Kingdom
549370,20725,LUNCH BAG RED RETROSPOT,12,2025-03-12 00:13:52,1.48,12204.0,Germany
537507,POST,POSTAGE,9,2025-04-17 05:15:40,18.0,15462.0,Spain
558768,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-03-12 16:59:10,2.55,14368.0,Germany
561198,85099B,JUMBO BAG RED RETROSPOT,9,2025-06-28 13:31:58,2.08,13827.0,France
558275,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-12-30 06:33:08,2.55,17345.0,United Kingdom
558547,POST,POSTAGE,3,2025-08-03 16:28:36,16.2,16257.0,United Kingdom
558329,POST,POSTAGE,13,2025-09-21 09:19:12,18.0,15404.0,United Kingdom
547234,20725,LUNCH BAG RED RETROSPOT,17,2025-06-30 03:45:46,1.48,17291.0,Netherlands
536566,22423,REGENCY CAKESTAND 3 TIER,7,2025-01-06 16:17:50,12.75,12587.0,Germany
569625,POST,POSTAGE,8,2025-01-31 10:57:11,18.0,15877.0,United Kingdom
542952,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-04-09 15:56:45,2.55,12937.0,United Kingdom
564178,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-03-30 13:29:19,2.3,,EIRE
554382,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-11-03 02:25:53,0.55,13110.0,Germany
554344,20725,LUNCH BAG RED RETROSPOT,17,2025-11-04 01:11:34,1.65,15264.0,Germany
536713,POST,POSTAGE,18,2025-11-08 02:25:00,18.0,15774.0,Spain
569677,22423,REGENCY CAKESTAND 3 TIER,15,2025-08-21 05:22:12,12.75,16535.0,France
553970,85099B,JUMBO BAG RED RETROSPOT,4,2025-07-23 05:22:42,1.87,14643.0,Germany
564223,85099B,JUMBO BAG RED RETROSPOT,4,2025-08-25 22:03:12,2.08,17636.0,United Kingdom
562444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-05-29 18:47:43,2.3,14241.0,United Kingdom
540691,20725,LUNCH BAG RED RETROSPOT,12,2025-09-02 21:07:10,1.65,12939.0,Netherlands
568218,22423,REGENCY CAKESTAND 3 TIER,1,2025-10-17 11:22:53,11.48,12219.0,Germany
556096,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-10-06 07:44:22,2.3,12764.0,United Kingdom
542294,85099B,JUMBO BAG RED RETROSPOT,2,2025-08-13 09:40:12,2.08,14670.0,Germany
555749,20725,LUNCH BAG RED RETROSPOT,5,2025-01-22 20:49:53,1.65,14477.0,United Kingdom
556956,20725,LUNCH BAG RED RETROSPOT,7,2025-09-22 08:31:56,1.82,17125.0,EIRE
558200,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-05-14 15:10:52,2.55,12753.0,United Kingdom
546930,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-09-29 03:28:15,2.55,13573.0,EIRE
567985,POST,POSTAGE,12,2025-07-16 23:33:32,16.2,17882.0,United Kingdom
544054,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-11-18 15:24:01,0.61,12171.0,United Kingdom
552729,85099B,JUMBO BAG RED RETROSPOT,15,2025-05-04 23:11:21,2.29,14545.0,United Kingdom
564512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-12-06 07:04:14,2.3,13189.0,EIRE
538630,POST,POSTAGE,18,2025-11-05 14:48:23,18.0,,United Kingdom
549721,20725,LUNCH BAG RED RETROSPOT,9,2025-05-01 06:34:34,1.48,17841.0,United Kingdom
552297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-06-26 11:13:41,2.3,13362.0,France
562278,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-07-13 07:44:57,2.3,14222.0,United Kingdom
562785,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-10-08 03:24:53,2.8,,United Kingdom
563095,22423,REGENCY CAKESTAND 3 TIER,15,2025-09-09 10:36:42,12.75,16790.0,United Kingdom
548192,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-11-07 12:43:42,2.55,17908.0,Spain
552714,22423,REGENCY CAKESTAND 3 TIER,7,2025-05-16 03:46:14,11.48,12579.0,United Kingdom
536921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-07-04 09:33:33,2.3,14932.0,United Kingdom
563971,85099B,JUMBO BAG RED RETROSPOT,5,2025-06-07 02:14:49,2.08,16515.0,United Kingdom
546310,85099B,JUMBO BAG RED RETROSPOT,17,2025-11-28 15:29:40,2.29,12052.0,United Kingdom
C551892,85099B,JUMBO BAG RED RETROSPOT,-9,2025-04-22 07:30:34,2.08,16836.0,United Kingdom
559193,20725,LUNCH BAG RED RETROSPOT,19,2025-08-03 02:08:52,1.65,,United Kingdom
562401,22423,REGENCY CAKESTAND 3 TIER,8,2025-02-13 12:19:03,12.75,15110.0,United Kingdom
538924,POST,POSTAGE,10,2025-11-07 20:02:16,19.8,17870.0,United Kingdom
562085,POST,POSTAGE,8,2025-05-21 23:47:28,19.8,15810.0,Spain
548782,POST,POSTAGE,4,2025-05-05 23:12:38,19.8,17934.0,United Kingdom
550203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-08-01 04:10:00,2.55,15620.0,United Kingdom
540526,22423,REGENCY CAKESTAND 3 TIER,11,2025-07-02 05:01:28,12.75,13262.0,Spain
560370,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-11-06 21:25:54,0.5,16155.0,Spain
552181,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-07-13 15:11:12,2.3,15691.0,France
539531,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-07-08 13:02:11,2.3,13864.0,United Kingdom
540811,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-02-08 19:14:47,2.55,12461.0,United Kingdom
560530,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-01-09 01:33:06,0.55,,United Kingdom
539707,20725,LUNCH BAG RED RETROSPOT,2,2025-05-26 13:18:20,1.48,15464.0,United Kingdom
553721,22423,REGENCY CAKESTAND 3 TIER,17,2025-12-31 13:44:19,14.02,16641.0,United Kingdom
559725,POST,POSTAGE,2,2025-12-01 22:27:01,18.0,12755.0,Germany
567008,20725,LUNCH BAG RED RETROSPOT,17,2025-08-18 11:13:02,1.65,,United Kingdom
C541372,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,2025-08-19 12:17:05,2.8,16911.0,Germany
546059,85099B,JUMBO BAG RED RETROSPOT,1,2025-05-23 19:13:02,2.08,17347.0,United Kingdom
541263,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-03-06 06:29:35,2.3,17637.0,United Kingdom
565914,POST,POSTAGE,15,2025-01-04 01:40:42,19.8,13271.0,EIRE
556145,20725,LUNCH BAG RED RETROSPOT,14,2025-05-04 11:19:06,1.82,13037.0,Spain
569432,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-04-26 14:39:11,0.5,15456.0,United Kingdom
537482,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-03-11 11:42:31,0.55,14776.0,Germany
560000,22423,REGENCY CAKESTAND 3 TIER,3,2025-04-05 16:57:12,12.75,13405.0,United Kingdom
537121,POST,POSTAGE,5,2025-01-10 06:05:20,16.2,12612.0,United Kingdom
539707,POST,POSTAGE,11,2025-08-10 00:20:32,18.0,12861.0,France
550669,20725,LUNCH BAG RED RETROSPOT,14,2025-12-05 18:53:12,1.82,,United Kingdom
548471,85099B,JUMBO BAG RED RETROSPOT,12,2025-09-10 20:25:05,2.08,16436.0,United Kingdom
548413,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-06-13 14:49:33,2.55,12390.0,United Kingdom
538307,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-06-03 07:32:04,2.8,,United Kingdom
554517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-04-23 08:53:19,2.55,13587.0,United Kingdom
547583,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-02-21 11:30:51,0.61,17242.0,United Kingdom
569778,20725,LUNCH BAG RED RETROSPOT,8,2025-08-07 10:07:11,1.65,17941.0,Netherlands
562844,POST,POSTAGE,10,2025-07-26 05:22:13,19.8,14641.0,Germany
550780,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-01-03 08:55:14,2.3,12267.0,United Kingdom
562025,22423,REGENCY CAKESTAND 3 TIER,18,2025-06-01 07:09:11,14.02,12071.0,United Kingdom
555585,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-04-12 10:44:58,2.3,17153.0,Germany
552842,POST,POSTAGE,18,2025-03-04 09:00:45,19.8,14668.0,United Kingdom
567254,20725,LUNCH BAG RED RETROSPOT,16,2025-09-14 12:40:27,1.65,12464.0,United Kingdom
555973,85099B,JUMBO BAG RED RETROSPOT,13,2025-07-11 19:21:46,2.08,17000.0,France
552428,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2025-08-20 07:56:32,0.61,15173.0,United Kingdom
555266,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-09-18 01:23:17,0.55,,United Kingdom
562558,22423,REGENCY CAKESTAND 3 TIER,12,2025-12-25 19:38:08,12.75,14712.0,United Kingdom
561210,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-10-21 04:28:12,2.8,13350.0,United Kingdom
554654,22423,REGENCY CAKESTAND 3 TIER,7,2025-08-15 22:16:50,14.02,17589.0,United Kingdom
542009,22423,REGENCY CAKESTAND 3 TIER,19,2025-11-17 12:41:13,11.48,16726.0,Spain
557665,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2025-06-24 12:32:49,0.61,13194.0,United Kingdom
550641,22423,REGENCY CAKESTAND 3 TIER,6,2025-12-26 09:48:42,12.75,16409.0,Germany
C567705,20725,LUNCH BAG RED RETROSPOT,-13,2025-10-05 17:04:21,1.48,13078.0,France
566886,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-08-26 15:40:18,0.61,14719.0,United Kingdom
536023,85099B,JUMBO BAG RED RETROSPOT,15,2025-11-26 22:19:58,2.29,16492.0,United Kingdom
569969,POST,POSTAGE,7,2025-07-08 00:23:50,19.8,12218.0,United Kingdom
566631,22423,REGENCY CAKESTAND 3 TIER,15,2025-09-21 04:36:23,14.02,16354.0,France
566843,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2025-04-14 06:39:50,0.55,13355.0,United Kingdom
552921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-12-18 04:33:12,2.55,16195.0,France
545198,20725,LUNCH BAG RED RETROSPOT,11,2025-08-16 22:45:36,1.65,14995.0,Spain
556629,85099B,JUMBO BAG RED RETROSPOT,10,2025-10-13 01:44:33,2.08,12156.0,France
566024,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-06-18 02:54:37,2.3,16571.0,Netherlands
551301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-11-13 10:36:37,2.55,,France
569502,20725,LUNCH BAG RED RETROSPOT,8,2025-01-28 06:20:28,1.82,17713.0,Spain
544871,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2025-02-11 07:56:51,0.61,17039.0,EIRE
565003,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-07-05 14:29:40,0.55,13157.0,France
538244,85099B,JUMBO BAG RED RETROSPOT,2,2025-09-25 13:27:10,2.29,15605.0,EIRE
564540,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-10-23 20:44:33,0.5,14172.0,Netherlands
568134,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2025-06-10 10:49:32,0.55,15613.0,United Kingdom
559886,22423,REGENCY CAKESTAND 3 TIER,12,2025-08-26 22:29:48,14.02,15342.0,Germany
557211,85099B,JUMBO BAG RED RETROSPOT,7,2025-07-21 04:33:52,2.29,13775.0,United Kingdom
549990,85099B,JUMBO BAG RED RETROSPOT,3,2025-12-17 04:40:05,2.29,,Spain
565698,20725,LUNCH BAG RED RETROSPOT,7,2025-08-27 09:23:17,1.65,13561.0,United Kingdom
540305,85099B,JUMBO BAG RED RETROSPOT,1,2025-06-02 02:48:15,1.87,17444.0,EIRE
545887,85099B,JUMBO BAG RED RETROSPOT,14,2025-12-20 00:41:36,2.29,17679.0,EIRE
540459,POST,POSTAGE,17,2025-02-09 08:54:37,18.0,12995.0,Netherlands
545451,POST,POSTAGE,7,2025-12-26 12:53:50,18.0,16366.0,United Kingdom
553793,22423,REGENCY CAKESTAND 3 TIER,9,2025-02-26 06:39:56,11.48,17576.0,France
547416,POST,POSTAGE,3,2025-04-16 06:30:19,19.8,12761.0,France
550297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-10-27 02:20:00,2.55,,Netherlands
543855,20725,LUNCH BAG RED RETROSPOT,18,2025-09-25 02:41:47,1.82,17626.0,Spain
547994,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-12-21 21:11:52,2.55,,Germany
552931,85099B,JUMBO BAG RED RETROSPOT,17,2025-10-01 01:34:50,2.08,15494.0,Germany
543269,POST,POSTAGE,15,2025-08-21 16:51:45,18.0,16787.0,United Kingdom
567832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-05-07 17:08:48,2.8,14000.0,Netherlands
566503,20725,LUNCH BAG RED RETROSPOT,2,2025-01-02 04:52:43,1.65,13426.0,United Kingdom
565786,85099B,JUMBO BAG RED RETROSPOT,7,2025-02-15 05:56:10,2.08,14382.0,France
536050,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-04-19 08:49:21,2.55,14012.0,EIRE
552833,POST,POSTAGE,4,2025-01-15 15:48:40,16.2,16352.0,United Kingdom
563033,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2025-07-05 00:52:46,0.5,14225.0,United Kingdom
547857,POST,POSTAGE,19,2025-10-11 19:34:19,16.2,,United Kingdom
543873,20725,LUNCH BAG RED RETROSPOT,4,2025-12-18 08:10:53,1.65,17667.0,Spain
556797,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-06-28 11:59:58,2.55,15472.0,United Kingdom
536084,22423,REGENCY CAKESTAND 3 TIER,15,2025-11-16 21:50:13,12.75,17576.0,United Kingdom
556816,22423,REGENCY CAKESTAND 3 TIER,2,2025-12-26 03:11:35,11.48,16262.0,France
551350,85099B,JUMBO BAG RED RETROSPOT,4,2025-11-10 22:44:34,2.08,17311.0,United Kingdom
559247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-06-19 14:44:56,2.3,13172.0,Spain
559217,85099B,JUMBO BAG RED RETROSPOT,1,2025-04-29 10:14:39,2.08,17629.0,United Kingdom
554210,20725,LUNCH BAG RED RETROSPOT,14,2025-12-23 01:43:06,1.65,17665.0,United Kingdom
555847,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-03-30 01:37:18,2.55,12244.0,United Kingdom
536909,20725,LUNCH BAG RED RETROSPOT,5,2025-05-31 19:36:41,1.48,14137.0,United Kingdom
569364,85099B,JUMBO BAG RED RETROSPOT,12,2025-01-28 09:38:47,1.87,14479.0,United Kingdom
538585,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-10-17 18:16:37,2.55,14516.0,France
569206,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-08-26 19:59:55,2.3,16670.0,United Kingdom
569108,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-01-31 09:39:00,2.8,,United Kingdom
560410,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-03-23 07:35:37,0.5,13277.0,United Kingdom
561372,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-07-22 06:27:29,2.3,15652.0,United Kingdom
537019,20725,LUNCH BAG RED RETROSPOT,16,2025-07-17 15:16:46,1.65,17847.0,Netherlands
568240,20725,LUNCH BAG RED RETROSPOT,6,2025-10-20 17:01:45,1.65,14640.0,United Kingdom
553964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-04-08 08:23:19,2.55,17569.0,Netherlands
547543,POST,POSTAGE,16,2025-12-04 13:36:46,16.2,15898.0,United Kingdom
558773,POST,POSTAGE,18,2025-06-12 12:57:21,18.0,17549.0,United Kingdom
554188,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-10-28 03:28:55,2.8,17416.0,United Kingdom
548294,POST,POSTAGE,13,2025-03-29 12:36:59,18.0,,United Kingdom
546946,22423,REGENCY CAKESTAND 3 TIER,14,2025-01-14 18:13:13,12.75,16801.0,EIRE
540017,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-01-21 23:05:21,0.55,13134.0,United Kingdom
566903,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-05-17 08:00:55,2.8,16945.0,United Kingdom
558637,20725,LUNCH BAG RED RETROSPOT,11,2025-12-14 05:43:39,1.48,,Germany
545782,20725,LUNCH BAG RED RETROSPOT,10,2025-01-18 21:27:08,1.65,13550.0,Germany
560587,POST,POSTAGE,6,2025-05-15 22:04:06,18.0,12397.0,Netherlands
559589,POST,POSTAGE,7,2025-02-09 19:54:26,19.8,14516.0,Netherlands
540756,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-12-07 08:02:59,2.3,13817.0,France
541951,21977,PACK OF 60 PINK PAISLEY CAKE CASES,14,2025-09-04 06:37:10,0.55,15322.0,EIRE
C543849,22423,REGENCY CAKESTAND 3 TIER,-1,2025-10-06 14:59:45,12.75,,EIRE
539578,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-09-18 06:07:33,2.55,12265.0,United Kingdom
563980,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-08-28 18:27:56,2.55,14622.0,France
541291,POST,POSTAGE,3,2025-10-10 09:32:57,16.2,16618.0,United Kingdom
563585,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-01-03 07:51:02,0.61,13889.0,France
554001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-11-12 19:18:27,2.55,13940.0,Netherlands
539971,POST,POSTAGE,9,2025-09-28 08:31:20,18.0,12984.0,United Kingdom
564714,20725,LUNCH BAG RED RETROSPOT,14,2025-09-27 03:08:08,1.65,13695.0,EIRE
541898,22423,REGENCY CAKESTAND 3 TIER,12,2025-05-24 19:04:39,12.75,13792.0,Netherlands
569975,85099B,JUMBO BAG RED RETROSPOT,12,2025-10-20 07:35:06,2.08,,United Kingdom
536477,20725,LUNCH BAG RED RETROSPOT,7,2025-05-20 15:43:35,1.65,14062.0,United Kingdom
557171,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9,2025-01-18 15:49:06,0.5,13700.0,Netherlands
546664,85099B,JUMBO BAG RED RETROSPOT,15,2025-11-28 01:59:37,1.87,16084.0,Netherlands
554142,85099B,JUMBO BAG RED RETROSPOT,10,2025-03-27 00:48:13,2.08,14028.0,United Kingdom
564549,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-02-07 19:41:20,2.3,16528.0,United Kingdom
562754,85099B,JUMBO BAG RED RETROSPOT,16,2025-08-15 01:20:29,2.08,15628.0,France
545568,85099B,JUMBO BAG RED RETROSPOT,5,2025-03-27 07:57:51,2.08,15842.0,United Kingdom
538167,22423,REGENCY CAKESTAND 3 TIER,3,2025-11-10 18:17:31,12.75,15501.0,United Kingdom
545643,22423,REGENCY CAKESTAND 3 TIER,9,2025-06-11 04:15:54,11.48,17537.0,United Kingdom
C563519,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-8,2025-01-02 12:32:10,0.55,13534.0,United Kingdom
553523,85099B,JUMBO BAG RED RETROSPOT,3,2025-12-14 02:46:30,2.29,17894.0,Germany
561784,85099B,JUMBO BAG RED RETROSPOT,15,2025-07-07 13:22:56,2.08,13238.0,Germany
552820,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-04-06 17:07:29,2.3,12829.0,Germany
